,tweet_id,user_id,user_name,user_location,user_verified,user_followers,user_following,retweets,favorites,liked,fetched_at,from_query
48,1438413275461562371,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
49,1438412462060093453,1392284563393687552,GiftsbyLori1,,False,1,53,0,1,True,16/9/2021,hoop earrings
50,1438408506235920385,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
51,1438408476129103872,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
52,1438407500064243718,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
53,1438406253198327808,1016667009994706945,rosymoonuk,"England, United Kingdom",False,343,447,2,2,True,16/9/2021,hoop earrings
54,1438402402227392513,1419765926711369729,Camilytaz1,,False,76,164,0,1,True,16/9/2021,hoop earrings
55,1438399897183657985,32628506,brazedbrand,email: hello@brazedbrand.com,False,850,194,0,1,True,16/9/2021,hoop earrings
56,1438398131020996613,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
57,1438397694192533506,4227421097,sexytonysoprano,20,False,94,49,0,1,True,16/9/2021,hoop earrings
58,1438397409898504194,3315467629,beauxbeautyblog,"Occupied Caddo, Turtle Island ",False,7833,2780,1,2,True,16/9/2021,hoop earrings
59,1438395958446936065,1169609048,JoJoDeBulmer,Chiddingstone United Kingdom,False,956,1575,0,1,True,16/9/2021,hoop earrings
60,1438392758666936320,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
61,1438392721299943432,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
62,1438392684104781828,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
63,1438392638189838339,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
64,1438391582885957639,739957377487638532,s_urtles,your mom,False,582,834,0,1,True,16/9/2021,hoop earrings
65,1438386707317997575,762789858,xtinastylez,Australia ,False,684,25,1,1,True,16/9/2021,hoop earrings
66,1438382738457964544,1390158481890623488,Yeerleish,NORK  MADE TRIAD LIVING ,False,224,251,0,0,True,16/9/2021,hoop earrings
67,1438381750661562376,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
68,1438381328978915336,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
69,1438380989986877454,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
70,1438380781873864711,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
71,1438373807174008832,762789858,xtinastylez,Australia ,False,684,25,1,1,True,16/9/2021,hoop earrings
72,1438366689566076929,1432653675571318787,TaliMichels,,False,31,349,1,1,True,16/9/2021,hoop earrings
73,1438362099516911620,1362461193391255559,XenaGifts,USA,False,236,127,0,0,True,16/9/2021,hoop earrings
74,1438356342285078528,1393206350562439168,glitterypaint23,In my head,False,4,16,0,0,True,16/9/2021,hoop earrings
75,1438356291743780865,726819050,maryhigley1,michigan,False,9555,5688,0,1,True,16/9/2021,hoop earrings
76,1438356203541782529,726819050,maryhigley1,michigan,False,9555,5688,0,0,True,16/9/2021,hoop earrings
77,1438354873603575812,3047634725,monalaina,"Michigan, USA",False,2819,3238,0,0,True,16/9/2021,hoop earrings
78,1438352647837270016,762789858,xtinastylez,Australia ,False,684,25,0,1,True,16/9/2021,hoop earrings
79,1438351689724141570,3303105562,mastertobs,Supreme Kai’s world,False,1540,1492,0,0,True,16/9/2021,hoop earrings
80,1438351166761435140,2303907304,diva304779,"new york, ny",False,73,134,0,0,True,16/9/2021,hoop earrings
81,1438350456787460105,1332239994111598593,fashionistassh2,,False,6,1,1,0,True,16/9/2021,hoop earrings
82,1438348706072260618,762789858,xtinastylez,Australia ,False,684,25,0,0,True,16/9/2021,hoop earrings
83,1438343958199951361,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
84,1438343910221303808,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
85,1438343655916548096,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
86,1438343613679906816,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
87,1438343462097760256,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,1,True,16/9/2021,hoop earrings
88,1438343315674513409,917601780820795392,2LiliesDesigns,Israel,False,80,77,0,0,True,16/9/2021,hoop earrings
89,1438502359760580610,461094922,Jewellery_Focus,London,False,14629,2681,0,0,True,16/9/2021,jewellery
90,1438502041265995789,3438308627,Annalise_UK,"Portsmouth, England",False,174,165,0,0,True,16/9/2021,jewellery
91,1438501817277616129,2387882112,Wilson55Auction,"Nantwich, Cheshire",False,1999,493,0,0,True,16/9/2021,jewellery
92,1438501809866215425,24921008,speechlessemily,"London, England",False,1220,1621,0,0,True,16/9/2021,jewellery
93,1438501759329005584,3438308627,Annalise_UK,"Portsmouth, England",False,174,165,0,0,True,16/9/2021,jewellery
94,1438501758557462533,1204913765499777024,UnusualRelicsUK,"Hull, England",False,231,246,0,0,True,16/9/2021,jewellery
95,1438501531536461825,1204913765499777024,UnusualRelicsUK,"Hull, England",False,231,246,0,0,True,16/9/2021,jewellery
96,1438501418239856643,1391881245806710801,yourlocalaunt,She/her,False,298,357,0,0,True,16/9/2021,jewellery
97,1438501285896982528,1204913765499777024,UnusualRelicsUK,"Hull, England",False,231,246,0,0,True,16/9/2021,jewellery
98,1438501277189640201,955504718,TallinnVintage,Estonia,False,6600,6456,0,0,True,16/9/2021,jewellery
99,1438501129210396678,1204913765499777024,UnusualRelicsUK,"Hull, England",False,231,246,0,0,True,16/9/2021,jewellery
100,1438500994476744714,2387882112,Wilson55Auction,"Nantwich, Cheshire",False,1999,493,0,0,True,16/9/2021,jewellery
101,1438500958473007104,1426314630977052674,jeeyasstore,"Karachi, Pakistan",False,2,8,1,0,True,16/9/2021,jewellery
102,1438500880857190401,1416306170701176832,EstelitaJewell1,Europe,False,1,14,0,0,True,16/9/2021,jewellery
103,1438500833646112770,209500837,hellofashion_uk,London,True,23221,770,0,0,True,16/9/2021,jewellery
104,1438500813941379073,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
105,1438500692788801543,102945289,kblacey,"Monk Soham, Suffolk",False,2614,1552,0,0,True,16/9/2021,jewellery
106,1438500271009767426,257014368,Cara_LWatson,,False,653,731,0,0,True,16/9/2021,jewellery
107,1438500250256384004,356164854,JaneAustenBath,"Bath, where else?!",False,20602,384,1,3,True,16/9/2021,jewellery
108,1438499983704006660,1647326900,alyabisyarah,malaysia,False,349,429,0,0,True,16/9/2021,jewellery
109,1438499963932053505,1196144071753887744,Havoc_2208,,False,35,693,0,0,True,16/9/2021,jewellery
110,1438499851411542025,611316833,TheGemExpo,"Toronto, Ontario",False,1268,1854,0,0,True,16/9/2021,jewellery
111,1438499569671630863,1416306170701176832,EstelitaJewell1,Europe,False,1,14,0,0,True,16/9/2021,jewellery
112,1438499499840720897,1329959538556956672,roses_shoppee,,False,1098,544,0,0,True,16/9/2021,jewellery
113,1438499243933634561,195283638,nicclark82,nottingham,False,21,63,0,0,True,16/9/2021,jewellery
114,1438499171229741059,20583129,Thombs1,Peterborough,False,9739,4381,0,2,True,16/9/2021,jewellery
115,1438499090271113225,1101168055,18Karati,Milano,False,1215,1602,0,0,True,16/9/2021,jewellery
116,1438499065126277129,1333779698669776896,WeLoveNathan,🛒 ─ sometimes I wanna disappear like I just don't exist,False,296,288,0,0,True,16/9/2021,jewellery
117,1438498819994316808,3173922940,sassy_sae,,False,546,570,0,0,True,16/9/2021,jewellery
118,1438498394041769989,1435152331398520838,fashionuss07,,False,0,0,0,0,True,16/9/2021,jewellery
119,1438498287724732417,1312404194624778240,Nachavel1,New York City,False,9,285,0,0,True,16/9/2021,jewellery
120,1438497910107168768,2599584620,diamondgift_,,False,488,380,0,0,True,16/9/2021,jewellery
121,1438497903769624582,542918259,ruby_redsky,Ebay Esty & Amazon #onlineshop,False,19120,4410,0,0,True,16/9/2021,jewellery
122,1438497900967849992,18354016,ZoomTV,Bollywood,True,4607313,409,2,16,True,16/9/2021,jewellery
123,1438497649397731330,1321157120,alixanarchic,,False,571,1667,0,0,True,16/9/2021,jewellery
124,1438497494594326530,463632538,BloggerRequired,On your blog,False,18843,9318,0,0,True,16/9/2021,jewellery
125,1438497331989516289,34892828,TTMGroup,"Ireland, UK, Northern Ireland",False,1562,351,0,0,True,16/9/2021,jewellery
126,1438497328118185989,113617613,machidewaard,"reading,uk",False,349,729,0,0,True,16/9/2021,jewellery
127,1438497322338557952,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
128,1438497294089850881,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
129,1438497263354060803,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
130,1438497230504267780,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
131,1438497191476310018,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
132,1438497151613640708,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
133,1438497123817885696,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
134,1438497084475428871,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
135,1438497058583977985,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
136,1438497033304805380,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
137,1438497008705277954,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
138,1438496956234534915,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
139,1438496928505995267,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
140,1438496902253850624,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
141,1438496857106300934,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
142,1438496830438920200,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
143,1438496809656090632,1084556241161076736,Mimizwei,Global,False,1620,469,0,4,True,16/9/2021,jewellery
144,1438496801775104008,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
145,1438496733206618115,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
146,1438496699132129287,1277066417662238722,JASMlN_e,UK,False,1679,763,0,3,True,16/9/2021,jewellery
147,1438496690563076098,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
148,1438496652302618634,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
149,1438496577702834181,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
150,1438496552809533440,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
151,1438496545230364680,37749731,misshanake,英国 ・oxford 🏳️‍🌈,False,7604,1193,0,5,True,16/9/2021,jewellery
152,1438496527845150720,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
153,1438496508245118976,885503915147628544,InsightsSparkle,,False,150,1461,0,0,True,16/9/2021,jewellery
154,1438496497058959363,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
155,1438496467795251204,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
156,1438496426611314692,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
157,1438496328498257927,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
158,1438496281215782925,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
159,1438496243588677636,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
160,1438496193672273921,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
161,1438496137644756995,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
162,1438496111006818304,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
163,1438496045378453508,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
164,1438495995583737856,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
165,1438495934934044680,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
166,1438495869393936388,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
167,1438495833708711937,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
168,1438495805078450179,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
169,1438495779098857475,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
170,1438495756135063553,841631724039786496,gold__watches,uk,False,3536,3860,0,0,True,16/9/2021,jewellery
171,1438495738602852356,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
172,1438495712086474754,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
173,1438495687663144965,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
174,1438495637314674689,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
175,1438495563499065347,967049632751775744,MarkhamJonesToY,South UK ,False,130,1012,0,0,True,16/9/2021,jewellery
176,1438495553483067393,158455000,Jewelrybyluetan,,False,3392,2546,0,0,True,16/9/2021,jewellery
177,1438495550752575489,841631724039786496,gold__watches,uk,False,3536,3860,0,0,True,16/9/2021,jewellery
178,1438480430852804608,1162660664,Alison_Bri67,"Boston, MA",False,1189,1091,0,5,True,16/9/2021,new earrings
179,1438478747716493314,2878513379,auragaia_,,False,1232,588,12,13,True,16/9/2021,new earrings
180,1438470156020297732,404247753,_roxanne10_,"Newcastle Upon Tyne, England",False,984,448,0,0,True,16/9/2021,new earrings
181,1438441645234540544,23914119,melrosevine,"Sydney, Australia",False,649,1629,0,1,True,16/9/2021,new earrings
182,1438433153232916490,1031475279175274498,itzylious,🇬🇷 / 18 / yana ♡  ,False,2045,1407,0,7,True,16/9/2021,new earrings
183,1438421104196943873,1302456135811653634,MagicalCastleC,"Irvine, CA",False,53,118,0,0,True,16/9/2021,new earrings
184,1438415559767461888,1402799901809864704,owTGreen,,False,582,450,0,0,True,16/9/2021,new earrings
185,1438406646825304064,1406549606398414849,JikishiAlt,Thy Gonads,False,4739,630,0,0,True,16/9/2021,new earrings
186,1438397413878816777,937487759974965248,ckswagworks,"Turangi, New Zealand",False,2,1,0,0,True,16/9/2021,new earrings
187,1438397228356227073,252959888,steph_gardiner,Wiradjuri Country (Orange NSW),False,4536,1803,0,20,True,16/9/2021,new earrings
188,1438379576686792706,1239392055631192065,Hopeful_Ladybug,"Taunton, MA",False,901,3213,0,0,True,16/9/2021,new earrings
189,1438368202581544961,22258623,jewelrymandave,,False,41843,28991,3,5,True,16/9/2021,new earrings
190,1438363644551647239,1413130495894847490,5ikey,she 14-16 ,False,1798,991,0,0,True,16/9/2021,new earrings
191,1438340628119633921,1217490833705848832,senpyocom,,False,64,71,1,0,True,16/9/2021,new earrings
192,1438339100449382403,1082385429893206016,DamnYamn,,False,48,0,0,0,True,16/9/2021,new earrings
193,1438339082963361799,1082385429893206016,DamnYamn,,False,48,0,0,0,True,16/9/2021,new earrings
194,1438336692520243200,3349641493,eeexitttt,,False,5946,158,12,145,True,16/9/2021,new earrings
195,1438331120064598016,1724309096,jaahse,California,False,129,177,5,16,True,16/9/2021,new earrings
196,1438326941602521093,1130138892550758400,vampybat_,Tx,False,649,91,0,0,True,16/9/2021,new earrings
197,1438326825831256067,606643582,tristxndufresne,"San Antonio, TX",False,243,335,0,0,True,16/9/2021,new earrings
198,1438320496660008963,72757249,sweetnlulu,,False,739,237,0,0,True,16/9/2021,new earrings
199,1438316245548511233,1059957865413312514,_xlynetex__,,False,154,147,0,0,True,16/9/2021,new earrings
200,1438314424985534464,1230513485945065472,tmmysbff,she it + neos,False,2402,2614,0,8,True,16/9/2021,new earrings
201,1438311058628923393,881707693,jocelinn13_,,False,764,297,0,0,True,16/9/2021,new earrings
202,1438309761343180802,1272346476191064066,defnotdrab,"Bronx, NY",False,877,776,0,1,True,16/9/2021,new earrings
203,1438303725962022912,27984785,Ambra1967,Central FL,False,247,1250,0,0,True,16/9/2021,new earrings
204,1438293223185780741,515091259,Sammiesue212,,False,336,247,0,0,True,16/9/2021,new earrings
205,1438239683914440708,1319726290874806275,miraixavier,"Norfolk, VA",False,91,112,0,0,True,16/9/2021,new earrings
206,1438234982179385349,93460506,concreteSJ,BOS,False,3754,2024,0,0,True,16/9/2021,new earrings
207,1438223113020264453,1435144582757371905,TheMorphoStone,"New Delhi, India",False,3,4,0,0,True,16/9/2021,new earrings
208,1438220605933768707,1343674715097821184,AlishaJeanArt,Jupiter,False,2707,2507,10,37,True,16/9/2021,new earrings
209,1438219650353885184,1343674715097821184,AlishaJeanArt,Jupiter,False,2707,2507,72,63,True,16/9/2021,new earrings
210,1438211337348272129,216826485,Rosiee24,"El Monte, CA",False,764,519,0,0,True,16/9/2021,new earrings
211,1438194636871327749,930592586,livelikeazombie,BLM | meg ♡ | 20 ✿,False,3501,638,11,18,True,16/9/2021,new earrings
212,1438192337126047760,1518434635,designsxken,"St Petersburg, FL",False,2793,3107,0,2,True,16/9/2021,new earrings
213,1438190940347375617,255330289,2Saintsss,"Atlanta, GA",False,1241,770,0,1,True,16/9/2021,new earrings
214,1438190388007907331,613763731,ReyByTheBay,,False,454,531,0,0,True,16/9/2021,new earrings
215,1438187173203873793,865594568,jingerbreadhope,ladyworld,False,517,359,1,20,True,16/9/2021,new earrings
216,1438182759428673538,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,1,True,16/9/2021,new earrings
217,1438182734002802691,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
218,1438182699840253952,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
219,1438182663203037193,507460060,andrearweir,"Roswell, GA",False,1909,2435,1,0,True,16/9/2021,new earrings
220,1438182631930273802,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
221,1438182600154169351,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
222,1438182558106333189,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
223,1438182533015998464,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
224,1438182506327678978,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
225,1438182484731179011,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
226,1438182465487740931,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
227,1438182063115407360,1402868059946196992,yuneeiy_,Art in moment • priv: cirrusyu,False,243,666,0,0,True,16/9/2021,new earrings
228,1438173776995291138,507460060,andrearweir,"Roswell, GA",False,1909,2435,1,0,True,16/9/2021,new earrings
229,1438173743709310976,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
230,1438173707395022860,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
231,1438173673878433795,507460060,andrearweir,"Roswell, GA",False,1909,2435,2,1,True,16/9/2021,new earrings
232,1438173642383405066,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
233,1438173613912375302,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
234,1438173583050674181,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
235,1438173557889159177,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
236,1438173522690514947,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
237,1438173499076513796,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
238,1438173444311556099,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,0,True,16/9/2021,new earrings
239,1438167791656448014,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,1,True,16/9/2021,new earrings
240,1438163562891984910,761316420084916224,PanaceaJewelry_,"Dallas, TX",False,154,968,0,0,True,16/9/2021,new earrings
241,1438163526984650757,2460276056,__gunsmile,,False,424,72,0,9,True,16/9/2021,new earrings
242,1438162214595170308,799143213751627776,skylaakimball,💗💜💙,False,272,223,0,3,True,16/9/2021,new earrings
243,1438159021928767498,507460060,andrearweir,"Roswell, GA",False,1909,2435,0,1,True,16/9/2021,new earrings
244,1438149861078044672,1357048687944290305,Shreygobrrr,Dreams,False,131,186,0,3,True,16/9/2021,new earrings
245,1438148645917011978,1328375170956976130,therealnobody75,,False,302,294,1,5,True,16/9/2021,new earrings
246,1438113443630882821,1217490833705848832,senpyocom,,False,64,71,0,0,True,16/9/2021,new earrings
247,1438082327238873088,198309799,Kou_Karkay,Liberia,False,2259,1070,0,0,True,16/9/2021,new earrings
248,1438079232521949185,1391438551875821571,Pepper33,Tipton ,False,433,446,1,8,True,16/9/2021,new earrings
249,1438066442683883522,1190730993235152896,leilanimacevedo,,False,67,134,0,1,True,16/9/2021,new earrings
250,1438035031935553540,937487759974965248,ckswagworks,"Turangi, New Zealand",False,2,1,0,0,True,16/9/2021,new earrings
251,1437996502626959360,41501466,AmeliaEarhart1,"Circling, seeking to land.",False,655,1138,2,4,True,16/9/2021,new earrings
